CustomerID,Age,Balance,Transactions,CreditScore,Tenure,Income,NumProducts,HasCreditCard,IsActiveMember,Churn
1abe7c64-6059-49e5-9771-4d1de6e2ead5,27,38081.48,21,588,18,143065.92,1,1,0,0
eb780e36-eb39-44d4-801f-e4758909667e,43,81336.9,9,329,19,149883.77,1,0,0,0
4deb9fc2-42b6-428c-ba65-8495a29fe49e,39,72536.8,304,745,1,57257.53,2,0,1,0
c39e58d8-0366-4c92-8b5f-750ac726d0cc,24,88037.15,265,637,13,143978.15,3,1,1,0
0af12f2c-40fe-4e0e-8ab8-28c344b40bac,30,75322.86,438,642,15,21013.64,3,1,1,0
61c7efdc-e748-4511-bb8c-dd4a2565789a,53,50184.96,472,538,5,50479.73,4,0,1,0
8e972266-6317-4dce-bc31-a6c16e062afa,56,21056.56,107,594,22,58652.32,1,0,1,1
03f0fd85-a8d3-4bac-b219-d64a1a9ecae7,63,92909.19,165,593,15,35934.02,2,0,1,0
6e1cd27f-3b64-4597-acad-751237f05e83,61,54498.68,77,347,18,145678.78,1,0,0,0
7d4ddb8d-02af-475a-893d-0bc10e4d2ca5,46,72060.26,465,801,20,78020.92,4,0,0,1
b7ef6326-195f-4d14-a068-08e41fc767f4,71,7567.12,348,503,12,37003.24,1,0,0,0
a2a6545b-2818-446b-a15c-7d01e047be29,75,93347.99,493,334,11,95309.0,3,0,0,0
66c6db36-3de9-4135-a06c-dfa8964d19a4,26,3475.54,67,520,19,57869.58,3,0,1,0
5dbaf001-fd77-4c36-8767-2e5944844b8a,35,4504.81,389,514,23,26018.84,2,1,1,0
6de458f5-1674-4d2a-9013-3375d25aaf9a,18,94631.82,146,681,2,64724.33,1,1,1,0
cd57a5f0-d9b8-471f-8d28-0be37934db48,22,78650.66,314,511,8,124792.53,4,0,1,0
ab9c3d3a-09ad-4abb-80ac-eaf8180b336f,61,1168.13,410,773,4,109311.67,3,0,1,1
411d4cad-0601-47f5-af73-3284101aeeaa,72,6244.42,479,571,22,80702.8,2,0,0,0
cc9b1464-d791-4e6b-8ebc-cd7ea884a86d,52,22190.21,85,763,6,80699.58,3,0,0,1
3ab0992f-1a16-4d23-8301-010070e090a5,71,6943.43,27,367,22,158090.27,1,1,1,0
c9637cc9-6c3b-431e-8cba-c0ce288d1bd7,65,72713.67,358,536,23,87589.75,2,0,1,0
dba8eb4d-7f2b-47a5-86b2-c73ebadf0b08,60,39910.35,9,495,7,161829.37,2,1,0,0
838cdf8d-3d92-4d88-b8a1-f9799779033f,22,82800.08,388,307,17,104157.89,1,1,0,0
9172247f-ed50-4816-98f4-2a542807914f,18,85041.71,357,361,6,49731.14,4,0,1,0
015deff8-cbf8-4125-ab6f-e169c6b99bef,64,47144.99,121,824,5,89559.8,3,0,1,0
4c405c30-6336-48e5-a51e-91927827b298,34,4853.56,173,363,5,143907.3,2,0,0,0
699d547b-155e-4e92-8ef5-adb18212947a,20,80100.87,422,725,19,164550.12,3,1,1,0
20beb632-259c-435f-9291-fa6536e4eb6e,27,9437.45,407,493,21,94942.91,3,0,0,0
206f9a0d-bd3a-4e0f-ab92-2ad4359c41f5,70,53242.37,353,691,12,64873.16,2,0,0,1
d7956828-a373-40a8-9279-455793679f37,64,94500.25,252,594,26,187519.25,2,0,0,0
cd3bc532-7367-4090-a641-b8860c6dccaa,76,35980.27,216,796,14,30129.5,4,0,0,0
195dfde2-91a5-4cf6-a282-f655f986cb0d,46,57815.8,454,632,27,48784.38,1,1,1,0
68b198d0-48e6-4a2c-a64f-e136145cb529,61,6968.22,71,703,18,78627.32,1,0,1,0
67413187-70d3-4d79-aa41-9f9c4b4d2aeb,37,2162.28,3,523,14,66159.92,1,1,1,1
ab11463c-f508-4eee-8fe3-028c4d8227fe,31,66016.1,431,605,14,96842.96,3,0,1,0
6280738c-7b44-4c30-9a72-dab24730f0b6,68,53245.63,360,794,1,55943.38,4,1,1,1
c94dcd07-00b7-41e4-b31d-3cab18333453,78,50265.98,464,345,12,101162.66,2,1,0,0
5d49d2e9-dac7-484d-91f9-dc34ff01fea8,39,85980.59,230,477,5,23137.5,3,1,0,0
04799157-f5ab-40fc-82a3-3bb78872aaaf,28,79321.73,237,584,10,148535.66,1,1,1,0
2887bd78-0e74-4cbd-aefc-9ef3d75f0891,77,82121.09,313,837,6,43557.74,4,1,0,0
1affff7f-c549-45f3-bd38-66fc61bf8ede,61,31426.16,229,574,18,150785.44,3,0,0,0
12a080f9-c7c6-4c87-b646-cd2fbbd78992,79,76843.86,38,623,12,173339.84,1,0,1,0
145a930d-fa4c-4a02-9a0d-92e8d1bf4cb9,71,67064.93,383,498,12,82132.37,4,1,0,0
96494618-977e-46cb-9b6d-13d8ec70e1b8,20,22242.57,204,757,1,32580.53,1,0,0,1
c6e12034-af45-46c8-b51b-fd52909a10ea,72,72604.53,119,698,2,83972.97,4,0,1,0
afe49204-df73-4a08-b028-cd99b7c5623f,37,26780.49,72,797,17,80984.21,1,0,0,0
9866979d-21a1-4112-80e3-9c005b985499,24,46538.5,296,697,7,26278.46,4,0,1,0
ea994f35-863c-4a10-8ae2-1e133c806c08,61,4220.91,404,408,25,117624.61,4,0,1,0
40a11f7a-1c8a-4144-93da-f23a15295946,25,50262.95,273,639,13,125223.77,4,0,0,0
1447b5a2-f92e-41a9-a5b4-1ea3f6be7ba6,55,86908.24,249,560,3,187463.21,2,0,1,1
ba5d4db7-0fac-4144-831d-28036a3a183b,67,67613.58,196,501,3,152984.91,2,0,1,0
dc666b28-736a-4c46-938e-f4a9e9e77ecd,74,11399.27,142,838,10,178004.86,3,1,0,0
e8dd4725-975a-406c-806c-d5f513f05645,21,27541.28,79,648,10,175315.26,2,1,0,0
ca9e1af2-5a02-4f81-a546-5eab1fa8afae,69,88228.46,442,471,25,158804.49,4,1,1,0
52d33372-fb58-4795-9a66-811e96429e11,45,16340.45,106,577,21,29004.01,1,0,1,0
afd7cc64-f3a4-4803-83da-a7ea0df70a53,39,11922.7,336,350,15,198486.96,4,1,0,0
af61b59f-7f84-4698-a78a-73c0bedec647,77,40740.25,81,370,9,195120.99,1,1,0,1
0ab0d7e6-f7cf-4876-b901-0863c2e31867,32,48190.13,398,429,8,80474.66,3,1,0,1
9db68e05-dd26-4ae3-9107-68104943ba92,50,56001.53,262,543,26,144734.92,1,0,1,0
62c1c04f-c43b-445a-9edd-6ea31ef75cdf,56,91088.71,296,406,28,56948.95,1,0,1,0
a38dd0bc-592d-45ef-a318-a99687d57706,19,26236.32,215,580,28,87004.15,1,1,1,0
8d5fc7bf-eb46-48c1-b5b7-916d5eac20f1,57,56618.58,127,624,16,29882.88,4,0,1,0
4e77ebef-1af4-4208-ae86-ad0b71876274,56,18485.7,87,603,29,56063.15,4,1,0,0
3af428c0-9917-4f86-a1ac-ec3fb050139f,33,79426.66,77,839,9,27487.27,4,0,0,0
7d35f0c6-4542-490c-ad5f-552065b606a6,29,55882.61,185,331,6,193427.17,1,1,1,0
953266e3-a66d-4be2-ab89-489f678f121f,37,37071.92,279,572,16,37451.38,3,1,0,0
9a26a65f-30ae-4d6f-81e2-fdedf0b45f54,31,12339.66,273,314,18,74834.45,1,0,0,0
c9331e80-d38b-4342-912c-49486b5cdfaf,78,63730.51,347,526,16,100103.36,3,0,0,0
9c4649d2-03f4-4a92-9d24-bdffd9b421e2,53,82340.31,161,427,18,20561.9,3,0,0,0
16b41921-7360-4a55-9b52-21dd7259f75e,42,67745.04,39,539,13,141878.23,4,0,1,0
f11bdad0-a8ff-4d57-b09d-9e285c9aade6,69,7982.29,404,634,24,79559.68,2,1,1,0
22bdf9f9-0e3d-4d67-a0c8-789f39d246ac,74,51291.61,410,478,15,83646.41,2,1,1,0
e2c01112-1371-46a4-b215-2f557539075f,75,72350.62,407,596,20,195981.39,2,0,0,0
0536ab94-88f3-464f-8c25-84c6a80b3059,19,118.5,28,792,18,39733.07,1,1,0,0
c9d6dfb2-176e-487f-aced-4d3041459166,27,97610.36,386,314,7,155016.63,3,1,1,0
a8dae7e5-f8a3-4d05-a29e-c38b223a85d8,70,39331.58,383,770,19,83703.02,4,0,1,0
6d093510-8de0-40e9-8b72-4f7c088a62c2,34,87053.01,176,715,15,72810.14,4,1,1,0
f9af1906-b8f6-4f97-8d08-00d31a886c39,52,32580.78,42,666,29,183099.63,1,0,1,1
a9d3b19d-8e3b-4a10-94d1-af566290f9fb,67,43603.01,189,594,23,153678.93,2,0,1,0
479151d3-d3bf-457a-b3fc-b5467638397c,76,93344.21,494,628,6,135896.23,4,1,1,0
0c3c81e7-733b-4e1e-8e6e-83218941a743,39,72930.47,456,601,27,25789.75,3,0,1,0
84bd2e9e-fa0f-47cc-971b-a88e4067b51c,55,42989.2,110,693,26,154862.54,3,1,1,0
c96f906a-6fd6-44b2-be4b-c5e545a60c2a,51,3525.74,400,660,13,180703.27,3,0,1,0
7e197882-1cf9-4a2a-889f-b7f833ea06a7,78,98488.67,320,519,19,180856.76,1,1,1,1
96c51801-0613-4c5d-a602-b087809d160d,55,92203.37,108,620,3,73926.68,3,1,0,0
905af56d-229a-44c5-b5b2-8bacf5e0e169,25,36841.93,39,606,4,180693.66,1,1,0,1
b7550bb6-8d9d-4920-828b-36a7ecd7c1eb,54,51251.96,164,589,26,100572.3,4,1,1,1
c719e6ee-d19e-4403-8831-bb559a33559e,22,25890.0,252,482,21,129536.24,3,0,0,0
d9b7d598-c933-4ab4-bd5d-057e8335c98a,39,87749.71,20,802,19,198267.4,2,1,1,0
6c64b6c1-f7cd-42d0-82a3-d2a487d810be,39,12987.52,231,562,3,66663.22,2,1,1,0
494605a2-9093-4ed3-8b5a-4ef478ae3b59,32,71927.35,95,441,22,130216.03,2,0,1,0
eb3321d8-22f0-46b9-bad1-9a9097f508c5,79,22777.43,296,338,20,82645.43,4,0,0,1
ed50f497-4c75-498d-b135-3629d2e9c882,50,41684.47,447,796,17,68380.63,2,1,0,0
5a5b8be8-14cf-4c1d-b4d7-99442525b21c,30,40858.64,190,447,22,81398.49,3,0,0,0
6171706b-a475-47f8-bee8-96482bb117d3,50,46302.77,429,521,23,24363.25,1,1,1,0
662de5b1-1bd4-4fdf-9be4-1205cd9288b2,35,74726.15,443,576,8,21894.69,2,0,1,1
8d2bcb05-b750-4103-a8d2-995debda52be,73,1619.79,239,824,24,170719.43,4,1,0,0
cd19bc3d-03ff-40f1-b5c4-ae89257a7732,24,20156.6,184,724,23,102857.85,4,1,1,0
a3c70c4d-7f90-4018-8ee4-5fea2d41d48f,41,64944.26,440,818,26,71836.15,4,0,0,0
e2db68fd-d8d4-460e-b37b-2cc3045dcce0,46,7208.41,416,838,24,174431.35,4,0,1,0
82fb4617-2c9e-4582-b04e-c6f64d8ce64c,70,28093.62,52,371,28,95069.94,4,1,1,0
0058149e-ea9d-4fc1-add3-d60362e3e4c0,26,83408.27,308,765,12,94081.48,2,0,1,0
cf98e4a6-47b0-4f22-80da-95db0061d61a,69,40520.13,322,307,22,103130.2,4,0,0,0
6cc81b6f-e29e-4606-9f9d-71df7571972e,23,42497.19,435,736,15,157277.46,2,0,1,0
c588815e-3cd5-44c4-bf79-1aee75e5de1a,19,67963.73,39,757,12,65079.81,2,1,0,0
b9c2530c-4dc5-4864-93c8-88dc0af9cedf,68,9745.39,320,394,25,44522.06,2,0,1,0
55cbc239-2b9d-4f02-84a5-39223ea4dd70,67,88875.4,304,480,21,157277.63,3,0,0,0
c8e0c7ff-c3d3-4720-a925-4e1b6488a14f,60,17292.78,372,661,16,48733.39,1,1,0,0
091b4bb5-86f3-47f4-95c7-571827eca701,64,2942.89,469,735,23,173217.33,3,1,0,0
ada6903f-ee9f-4de4-832b-8f9643c5929a,30,97651.35,157,424,5,49936.11,1,1,0,0
14c4a33f-b364-4800-bf4d-0ca5b300aa16,20,23904.95,477,301,9,140980.6,2,0,0,0
72c0d582-aba4-413f-b4d4-df2e07086ed2,69,38341.15,72,474,27,101313.52,4,0,1,0
a2a7e70d-c101-4953-b063-f75cbdc47588,35,41965.56,281,690,12,69267.79,3,1,0,0
dd7dba93-f514-4a94-a95c-991573414b71,23,51042.26,265,767,10,161718.65,1,0,1,1
a21cb9ff-0b68-4f8a-8731-83d0d2409105,38,25365.89,245,599,10,186038.41,1,1,0,0
2bb99e5c-9eaa-496f-b210-bcbe584743b6,39,18508.08,247,655,13,142419.75,1,0,0,1
2c59311f-ca10-4f7f-a430-4f585286e406,37,4293.08,191,404,26,75826.5,2,1,1,0
40909e8a-08e2-45ca-8584-9a029e4a3f2a,36,97928.26,133,327,26,125168.28,1,1,0,0
51d2331b-25d5-417d-8f39-b506ec90e50d,45,58540.68,58,636,26,169207.38,1,0,0,0
f9286809-86c1-41f6-9cd5-2fa888cef1f9,23,9955.87,158,609,23,114027.19,2,0,0,0
8e5f68e7-6765-4a8e-baab-1d124a3670e0,71,48455.49,99,546,4,117952.79,4,1,1,1
c1e2d1d3-ffcf-4ebb-8a84-116e0aeea5d0,49,80627.61,451,585,6,33973.74,1,1,0,1
40c1716d-8d9c-47a8-a717-ca8774a8b590,61,533.97,13,791,12,73558.42,1,0,1,0
7ce1ab9c-3123-4402-be1e-d3eaf2250229,73,94037.15,280,407,21,147007.24,3,0,1,1
3c71ac26-1b9e-416b-b43a-b8ed9a5fdba7,31,95566.58,433,657,26,195298.0,2,1,0,0
d1770efd-3931-45e4-b229-76f4b9714396,32,55119.25,146,777,28,124393.16,4,1,1,0
15305cf9-95a4-4eb4-baf4-ab3118e58f23,61,78658.1,50,313,6,160493.7,3,1,1,0
de0ae140-1bf0-44a3-8e67-6a25926f0c24,47,96854.5,57,463,17,98229.38,4,1,1,0
c3c75f4d-500f-48cb-8951-7bec81ff0b57,48,48811.08,68,492,23,71241.39,2,1,0,0
6668b059-c326-420e-a1d1-b8e8465dd067,20,62300.34,374,721,4,153473.11,2,1,0,1
62909df7-778a-4b94-a12b-e7f0554dfb0f,57,38369.72,78,337,10,167337.66,2,1,1,1
b4668c3c-e4bb-4a9c-b5f0-29fe60e351f1,38,36566.03,97,305,9,52926.32,4,0,0,0
33f8288a-5ef2-4f38-b3a5-7d2efffdce53,31,5397.27,388,414,12,28932.43,3,1,1,0
8459fd97-5e90-40c1-91de-97e5de02f605,58,34708.64,15,718,16,43482.01,1,0,1,0
7bc74a50-e1b4-44bf-9f95-1be696ecb7eb,72,88649.0,201,701,21,118165.31,4,1,1,0
f19e3def-3e16-4468-926d-ed1970c40206,74,64806.14,152,523,24,50922.04,4,0,1,0
c3bf2f05-d2c3-4c00-bd37-ecd07b5888c6,66,97300.44,351,322,28,126306.14,2,1,0,1
7ebc4244-b589-4ad4-9c4d-72d78a169020,56,78541.77,109,492,20,73146.91,4,1,0,0
78966a2b-4d5c-4945-89b9-0cba48e932f2,43,15811.63,420,390,6,53734.03,2,0,1,0
f02fc2b7-f177-4fdf-aee0-d67bb278183a,70,78116.39,38,799,27,170958.29,2,1,0,0
8d503017-fd18-4cd7-be90-0616c286b5de,76,8384.42,153,461,22,85374.06,4,0,0,0
ad274c88-03ad-4e59-8754-4b9064fd30ef,53,34508.36,400,529,27,173537.11,2,1,1,0
60907c9b-9740-4819-a267-5e8dd7a188d2,24,39486.4,120,729,9,28688.94,2,1,1,1
65a2c78b-b457-4950-957f-eb2fd03deaf6,62,88066.78,266,793,13,46073.51,2,0,0,0
d296920d-ff1a-4563-978e-83526a29ed88,30,46151.11,357,372,8,184061.72,2,0,0,1
cf99eaa2-7f46-419a-ace7-9fb9069851a2,57,36117.24,327,830,2,98487.48,2,0,1,1
ec747883-5b1e-4d25-8deb-4c64e7f07c6a,36,20915.24,310,806,26,73036.8,4,0,0,1
ddf9a329-b2d1-4f09-9b38-0f50521eb209,74,25226.15,435,818,29,94645.66,1,1,0,1
6ae25cb6-2780-43eb-bd5c-2276fe3eeafb,75,83607.37,204,312,26,45409.89,3,1,0,0
97047186-094d-4c52-8ce2-e57e1a4729d6,54,71121.87,475,805,2,126220.96,4,0,0,0
d19ef77d-ed97-409a-8409-f873270d964f,21,2732.1,57,788,23,31182.64,1,1,0,0
578fbb05-a10c-4865-ac78-fb9d85842347,72,63992.25,63,483,23,165427.73,1,0,0,0
b4571eae-1171-4a9e-acf1-1cc7297f9172,56,33078.17,69,308,12,175031.54,1,1,1,0
f4a36f93-4629-42ae-9b7c-b7d9f945df19,23,99213.43,196,502,21,94297.35,2,0,0,0
8d8434ad-8504-4f16-991c-e6410403da9e,44,89221.99,213,337,21,123311.08,4,0,1,0
de85eaa0-dd5e-4117-8963-8b387d5c6e1f,65,79591.1,21,444,9,36257.34,1,0,0,1
1e1d5db6-54e1-4d9f-a83b-33456df1bf41,29,61287.7,244,767,9,182967.17,3,0,0,0
a0021e24-b07f-48c2-b1eb-5c1b49bd2e33,26,29720.51,493,810,14,92341.77,2,0,0,0
20c41ab8-9aa4-4d34-a0d1-094b6dc20201,53,51038.01,27,522,18,41214.82,3,0,1,1
bf967dde-7198-42f9-ab4e-ffb101579e5f,39,4753.34,393,692,15,90531.74,2,1,1,0
aeb0d5a7-f811-49d8-a2e8-d80ab8d24c7a,31,46039.12,98,435,4,183071.35,2,0,1,0
a5b15439-f36d-4b38-8633-b4dc84af158f,61,12824.47,84,842,1,88192.54,4,0,1,0
17ce7443-8769-4c87-b811-ea1d8b44de10,62,47768.29,300,764,21,181217.22,4,0,0,0
1035e81f-cc8a-43dc-9e40-ceb9f7aae187,21,62622.08,419,500,6,23217.24,2,1,1,0
da8d4242-14e0-4803-ad0a-40b14875ed13,19,5764.79,328,789,18,190792.25,1,0,1,0
c1a72340-2ff8-45e2-bc28-46faee2a8ca4,51,41793.06,351,633,22,154697.38,4,0,0,1
291096c7-efe6-4281-bc6d-01703662873b,36,14092.45,101,336,11,164181.48,1,1,1,1
2aee0339-8379-4429-ad53-19fbbe29969e,35,17361.69,196,377,7,39760.93,4,1,1,1
2463a33d-2aed-4643-93b4-8495a3213883,75,30406.66,342,823,18,124240.57,3,1,0,0
eacf6194-830c-4059-8f6a-9bbcc3f5c130,22,68281.05,244,647,25,99910.09,3,0,0,0
65646a47-1bae-4be1-b869-b850fd568ea6,60,57229.78,221,812,8,66132.77,2,1,1,0
49447149-bfa1-49cb-a927-16a80d186007,58,47081.82,345,466,27,77348.79,1,0,1,0
5208b873-8452-4b08-8662-ef350c8f27f9,69,18163.77,207,533,24,100300.58,2,1,1,0
06214916-87bd-4d13-b1ba-72a603078e39,34,88216.61,258,838,9,137268.05,2,1,1,0
d2efa99c-401d-4d88-b9c6-28cd785b0314,40,46231.64,73,326,24,56826.85,4,0,0,0
db22c5b1-3eca-43dc-9625-91d2c0169364,45,87515.95,84,599,7,191128.29,2,0,0,1
832b48f1-8a27-47c2-9ddd-7a70889ff603,56,14391.76,241,764,16,73612.52,2,1,0,1
ffe5c6eb-fe47-46bb-9603-0320e7a190d0,41,24405.86,316,646,14,165999.09,1,0,1,1
f5dfdca3-89c8-40a7-9210-e0f3586f4f75,45,74481.23,366,516,4,53186.28,2,0,0,0
5243cf50-9ea8-4e26-b1e3-bcdfc2e028c7,79,9715.02,69,665,2,151010.15,4,1,1,0
0255fae4-451c-4bf4-8524-21676ff8ab83,44,75000.31,370,477,25,195052.61,2,1,1,1
1132db30-b94b-42f8-b0b5-23b546ad082b,21,1214.34,288,381,14,79233.94,2,0,1,1
6e5d216f-4a39-4f69-8305-97cbc27894e6,76,85140.66,445,492,1,134120.14,1,1,0,0
48c73847-8ad8-414d-a4e3-96b00e31bc69,40,61090.27,345,740,19,106776.83,4,0,1,0
93007ed6-2747-46d1-8752-ae22932a616e,54,39455.03,475,639,1,61217.69,4,1,0,0
b67d47f7-b9a1-4b3b-8609-4c70a3c25ca5,23,87727.77,359,667,9,112789.55,4,1,1,0
dd37faa7-d140-4bad-89a8-4380340bd5dc,27,72488.46,464,748,17,136376.32,1,0,1,0
0c3fca10-9221-4141-9e88-6512cd6a6b93,38,71018.55,360,512,21,195830.17,4,0,0,0
435d7167-a7b4-41ff-aae0-f509ba4cf703,24,64614.46,37,676,6,106841.26,3,1,0,0
dfa91ce9-ed90-4bb2-9f0a-5ea045333644,22,43426.32,204,649,16,21044.68,3,0,1,0
4008ae6f-d1f7-4280-a192-8a9efe359cec,61,20326.51,95,363,29,185056.17,3,0,0,0
c3975774-8a0b-4ffc-a7a9-c141f0576f81,75,22077.11,84,358,21,175301.94,1,0,0,0
fbe8105e-b30f-47e1-9cf5-c47445e269cc,22,70756.07,129,405,1,140862.45,2,0,1,0
0be9f8c6-a0d0-4c8a-9290-7b2379b11154,66,64514.88,437,369,16,190490.45,3,0,0,0
538dfb08-65b0-4ce3-b0ab-70d7d7c3b07b,29,16682.85,336,721,3,127266.83,1,0,1,0
932bd776-b2fe-4214-b064-899b1471d527,52,83337.62,470,738,11,134382.29,3,0,0,0
a8940529-3745-4ac4-a16c-8480791a83dc,37,66680.37,4,829,19,191834.75,2,0,1,0
0ac5a28a-70a3-4c4a-bc0c-9fa99f767bb0,42,2660.66,59,600,9,39160.57,3,1,0,0
8e050fa0-f0f6-4431-9720-d03b76b54054,20,96170.51,498,827,14,27877.85,3,1,1,0
f75e1d01-d0dc-41cd-9be5-7af33489a977,69,3938.72,360,428,26,114085.51,1,1,1,1
363ff9a3-65e3-4e5d-b44c-36d3ff4704ab,24,67732.26,242,685,15,29653.11,2,0,0,1
8a86bb13-a26b-4f8c-9b93-52e2abc6b849,28,79379.76,192,412,22,44197.59,3,0,1,0
86a81da8-ec3b-4b88-af77-00e25c385992,73,34018.94,473,316,10,35445.94,1,1,0,0
f206e040-f74c-4044-95f0-73d80c787a95,49,52557.73,80,605,26,150851.7,3,0,0,0
ad7e2826-ac70-492b-a44d-101d4754522d,27,73984.69,387,382,13,117877.24,2,1,1,0
bdf70c20-519a-43b8-abe5-5f83c960a857,35,8169.84,436,593,16,57904.25,3,1,0,0
865b3140-d9a5-4ef7-9cf2-19aa31575771,21,23521.44,141,745,26,173987.47,2,1,1,1
e5dfcb04-43b4-44e6-9f9f-a156373e941b,41,61259.69,33,660,17,109031.24,2,0,0,0
db173d83-cdb7-4782-9b4d-20a8f807f5f5,41,66830.51,298,479,20,109056.3,4,0,0,0
99eedab3-5187-46b0-93e2-86faeabe5229,57,92949.63,445,738,11,98049.09,4,1,0,1
753b0bc7-bd33-4f94-b868-f4166b19448a,35,62034.63,236,637,10,109130.89,2,1,1,0
ee229771-9b6c-43d6-8221-2963b1cb07b3,19,59532.11,82,330,12,106583.38,4,0,1,1
ca67170b-acd1-4d9f-99b2-c0d0f3e34540,59,80520.63,227,670,4,175452.14,3,0,1,0
56591862-643d-491b-b638-83e22674564e,49,96928.62,258,519,16,24645.29,4,0,1,0
4e6bffda-b7e4-4220-a73e-5b47c5e6cb70,26,31173.07,370,630,17,190850.69,3,1,0,1
a35ed42d-4ff3-40ca-8c2c-cf3c2da8e39f,32,98170.28,31,647,28,118444.93,4,1,0,1
b1c00113-fd3f-449b-9e80-b4a4b0e6c5f3,45,92581.49,197,527,2,76710.07,3,0,1,1
60ebb6d4-fc97-4b5a-b291-9339c806e9f8,28,89156.36,480,587,26,184310.99,2,0,1,0
3906ad85-807c-4df3-87a5-34591b370501,72,38999.75,427,766,17,140304.93,4,1,1,1
040c5702-9ea9-4864-97af-f1de39fa8d4d,76,73692.01,412,633,26,65505.6,2,0,0,1
c40536f1-7962-4006-a294-4175f6bf8334,78,40083.45,95,595,24,26800.93,3,1,0,0
58e339a3-b7e5-410f-81fa-003951542691,23,66087.19,347,307,9,51490.28,1,0,0,0
936f458d-adfe-48f4-9626-d237cd4e4129,64,75318.99,165,382,7,121535.29,3,0,1,0
e49aca35-9d32-4ca9-9c34-70ec06b97984,36,31547.08,159,634,10,135468.27,3,1,0,1
d2987440-7437-432e-bd57-6a1c75965f11,60,51317.54,349,477,25,65660.5,2,0,0,0
382a92a7-fc0a-4a61-bedb-cc01818ddbdf,46,93133.54,266,312,15,181171.33,3,0,1,1
858e55b5-e418-41a3-914c-4a342dcaae9a,77,70650.68,53,429,4,46889.22,1,0,1,0
709ad62f-0747-4fe4-81a2-2216e3ab52ff,61,27364.42,295,311,22,36950.55,2,1,1,0
9654b8a2-69c9-4072-8b9a-d4b0f98e3223,37,6991.83,166,469,20,66660.59,1,1,0,0
96d00617-7d8a-47f6-94f7-41d8de396304,58,31185.58,165,620,22,93138.15,4,0,1,0
be36f4ed-d619-4a3b-960e-53e40f84c6ec,49,65496.69,210,795,26,82345.43,4,0,0,0
ba6450c1-bb5c-41d9-bf52-67c4e7a5c68a,51,71792.79,351,764,28,175024.89,2,0,0,0
b3321c2c-927f-4106-ae81-8f0fd2a11b6a,67,5007.78,149,802,6,60405.12,1,1,0,1
1f1b7ed8-a5f2-4ef8-acbc-b631c17530d2,36,96358.6,226,826,20,22388.34,3,0,0,0
cf90913a-0386-4c47-83a5-408c8f09c8d3,44,6211.06,419,506,14,111146.86,1,0,1,0
7434a33b-3cc5-4677-9db2-d0338ce8cfd1,57,76966.72,19,322,8,143952.91,3,0,1,0
f6723e23-b2d2-4b49-8316-21683c00d37a,63,21218.88,271,606,24,146033.76,4,0,1,0
0aa46548-0cb2-478c-9dc8-d0a6309467e6,21,27327.51,468,707,6,83544.37,3,1,0,0
f9857f3e-ee31-49a8-9cdc-08b770e03612,20,63444.3,412,669,1,113499.74,3,1,0,0
80370c7d-af40-43aa-a572-e731fd8f3746,22,42400.18,300,312,24,187079.02,4,1,1,1
d66bef3f-d30c-4924-9df0-2362ba11944f,73,74633.61,367,606,21,134161.04,1,0,1,0
3ef9664d-72c1-42db-bdd0-d685918425be,26,39974.25,186,689,1,159617.83,4,0,0,1
41ce35a4-be87-4e38-af04-8271394a0cab,23,56363.49,148,704,2,66077.29,2,1,1,1
bc9bf28c-898b-4c1c-a036-1ec28b86f3e7,75,12242.92,476,329,14,23639.15,4,0,1,0
f63f79f2-4579-44fb-b63e-f03aafab3147,68,86254.19,391,448,16,129710.92,4,0,1,0
5aa07f99-28e6-4c2c-9cbf-ed25b80029b7,49,31052.99,395,600,4,140978.91,4,0,0,1
c8c14bcd-6a79-43ed-98b9-330a9b7d412c,20,76204.34,168,385,14,31102.45,1,0,1,0
951d84cf-6a81-490e-b11b-a1b01e449330,75,84348.9,344,482,23,80973.43,2,1,1,0
f347ec8f-4865-42a9-92b0-c5d3a7af983b,48,28077.32,144,500,15,78572.89,3,0,1,0
ca3edee8-ea22-4713-9c9b-2113952a307b,71,38320.62,152,691,19,36319.18,2,1,1,0
80d58dd5-0c81-458e-a6f1-bb30782d9cbc,75,60801.6,108,603,4,131893.32,1,1,1,0
6306ecde-8372-48e3-9d38-86d4bb64655a,70,32776.44,178,323,15,112237.98,4,0,0,0
a93491e1-8755-478e-ac11-4e04bfb5839b,39,98798.73,69,330,6,159795.21,1,0,0,1
f181da22-606e-4c6a-98cc-bde8bd92a643,71,14240.73,276,637,2,69509.8,4,0,0,0
4ec4f573-179b-4a83-a16c-8ac763af7fe1,34,5343.97,178,681,3,31813.04,2,1,1,0
96b947e5-b6a8-496e-9ad8-2a671b00467d,45,41408.36,254,741,13,171555.5,2,0,0,0
0888db64-9104-4aca-beb7-790c9b5906ee,27,29908.21,449,840,27,120510.58,3,0,0,0
971189b4-f32b-42a2-abd4-aee351d57187,28,54425.47,128,782,6,61573.94,1,0,1,0
7be689dc-d57a-474c-99c0-878106e89343,45,18798.59,253,337,11,193295.96,3,1,1,1
19eae680-69d9-431a-b941-0c8fd2a5a08a,66,97100.44,233,544,17,182313.5,3,0,1,0
b19d64a6-59e7-4fa6-9d38-336104d75440,42,37745.87,249,329,19,167793.0,3,1,0,0
5a2ef1a8-1700-4507-9a22-e13cd3c27a69,32,59420.37,44,454,13,56804.01,2,1,1,0
